,id,change1_original_id,patch_original_id,patch_name,date,series,newseries,submitter_individual,submitter_identity,is_correct,comment,web_url,state,commit_ref
494,,kernel-change1-1087141,kernel-patch-11971917,"[iproute2-next,v2] iplink:macvlan: Added bcqueuelen parameter",2020-12-14T10:42:18,kernel-series-401421,,kernel-individual-23226,kernel-people-196117,1,previous evaluation result,https://patchwork.kernel.org/project/netdevbpf/patch/892be191-c948-4538-e46d-437c3f3a118c@paneda.se/,accepted,
495,167,kernel-change1-1078041,kernel-patch-12142911,"[18/18] iommu: remove iommu_domain_{get,set}_attr",2021-03-16T15:38:24,kernel-series-449205,kernel-newseries-307677,kernel-individual-21910,kernel-people-99,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210316153825.135976-19-hch@lst.de/,not-applicable,
496,,kernel-change1-1078041,kernel-patch-12179025,"[20/20] iommu: remove iommu_domain_{get,set}_attr",2021-04-01T15:52:56,kernel-series-459633,kernel-newseries-307916,kernel-individual-21910,kernel-people-99,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210401155256.298656-21-hch@lst.de/,not-applicable,
497,168,kernel-change1-1090952,kernel-patch-12706941,"[RFC,net-next,1/2] net: dsa: remove ndo_get_phys_port_name and ndo_get_port_parent_id",2022-01-07T18:48:41,kernel-series-603645,kernel-newseries-311203,kernel-individual-22556,kernel-people-185513,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220107184842.550334-2-vladimir.oltean@nxp.com/,rfc,
498,,kernel-change1-1090952,kernel-patch-12741944,"[v2,net-next,1/3] net: dsa: remove ndo_get_phys_port_name and ndo_get_port_parent_id",2022-02-10T13:44:58,kernel-series-613076,kernel-newseries-311674,kernel-individual-22556,kernel-people-185513,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220210134500.2949119-2-vladimir.oltean@nxp.com/,accepted,45b987d5edf2274579e6ff82ebc7435bc346ae7a
499,169,kernel-change1-1090468,kernel-patch-12638995,[net] net/smc: Clear memory when release and reuse buffer,2021-11-25T12:28:59,kernel-series-585829,,kernel-individual-23432,kernel-people-198205,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211125122858.90726-1-tonylu@linux.alibaba.com/,awaiting-upstream,
500,,kernel-change1-1090468,kernel-patch-12654935,[net-next] net/smc: Clear memory when release and reuse buffer,2021-12-03T11:33:31,kernel-series-589853,,kernel-individual-22699,kernel-people-188555,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211203113331.2818873-1-kgraul@linux.ibm.com/,accepted,1c5526968e270e4efccfa1da21d211a4915cdeda
501,170,kernel-change1-1091943,kernel-patch-12954038,"[bpf-next,08/17] net: Remove unused flags argument from do_ipv6_getsockopt",2022-08-24T22:26:52,kernel-series-670826,kernel-newseries-314123,kernel-individual-22805,kernel-people-99511,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220824222652.1921006-1-kafai@fb.com/,superseded,
502,,kernel-change1-1091943,kernel-patch-12963465,"[v2,bpf-next,08/17] net: Remove unused flags argument from do_ipv6_getsockopt",2022-09-02T00:28:40,kernel-series-673422,kernel-newseries-314257,kernel-individual-22805,kernel-people-99511,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220902002840.2891763-1-kafai@fb.com/,accepted,75f23979888a8cd9aff9ac41e517f7798a95306d
503,171,kernel-change1-1077151,kernel-patch-12204557,bonding: 3ad: update slave arr after initialize,2021-04-15T06:59:49,kernel-series-467491,,kernel-individual-23515,kernel-people-199079,,,https://patchwork.kernel.org/project/netdevbpf/patch/0647a502-f54c-30ad-5b5f-c94948f092c8@huawei.com/,superseded,
504,,kernel-change1-1077151,kernel-patch-12206461,bonding: 3ad: update slave arr after initialize,2021-04-16T01:53:02,kernel-series-468181,,kernel-individual-23515,kernel-people-199079,,,https://patchwork.kernel.org/project/netdevbpf/patch/1618537982-454-1-git-send-email-jinyiting@huawei.com/,changes-requested,
505,172,kernel-change1-1106088,kernel-patch-12109167,[13/17] iommu: remove DOMAIN_ATTR_GEOMETRY,2021-03-01T08:42:53,kernel-series-439781,kernel-newseries-307481,kernel-individual-21910,kernel-people-99,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210301084257.945454-14-hch@lst.de/,not-applicable,
506,,kernel-change1-1106088,kernel-patch-12142791,[13/18] iommu: remove DOMAIN_ATTR_GEOMETRY,2021-03-16T15:38:19,kernel-series-449205,kernel-newseries-307677,kernel-individual-21910,kernel-people-99,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210316153825.135976-14-hch@lst.de/,not-applicable,
507,,kernel-change1-1106088,kernel-patch-12178517,[15/20] iommu: remove DOMAIN_ATTR_GEOMETRY,2021-04-01T15:52:51,kernel-series-459633,kernel-newseries-307916,kernel-individual-21910,kernel-people-99,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210401155256.298656-16-hch@lst.de/,not-applicable,
508,173,kernel-change1-1100448,kernel-patch-12013301,"[V2,net,1/6] net: stmmac: remove redundant null check for ptp clock",2021-01-12T11:33:40,kernel-series-413067,kernel-newseries-306816,kernel-individual-22337,kernel-people-183001,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210112113345.12937-2-qiangqing.zhang@nxp.com/,changes-requested,
509,,kernel-change1-1100448,kernel-patch-12046213,"[V3,1/6] net: stmmac: remove redundant null check for ptp clock",2021-01-26T11:58:49,kernel-series-421861,kernel-newseries-307042,kernel-individual-22337,kernel-people-183001,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210126115854.2530-2-qiangqing.zhang@nxp.com/,superseded,
510,,kernel-change1-1100448,kernel-patch-12066751,"[net-next,1/2] net: stmmac: remove redundant null check for ptp clock",2021-02-04T10:15:49,kernel-series-427769,kernel-newseries-307172,kernel-individual-22337,kernel-people-183001,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210204101550.21595-2-qiangqing.zhang@nxp.com/,changes-requested,
511,174,kernel-change1-1088913,kernel-patch-12597667,"[net-next,6/7] net/mlx5: CT: Allow static allocation of mod headers",2021-11-02T00:29:13,kernel-series-573807,kernel-newseries-310396,kernel-individual-23076,kernel-people-194567,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20211102002914.1052888-7-saeed@kernel.org/,superseded,
512,,kernel-change1-1088913,kernel-patch-12599187,"[net-next,v2,6/7] net/mlx5: CT: Allow static allocation of mod headers",2021-11-02T15:59:47,kernel-series-574251,kernel-newseries-310407,kernel-individual-23076,kernel-people-194567,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20211102155948.1143487-7-saeed@kernel.org/,deferred,
513,,kernel-change1-1088913,kernel-patch-12623691,"[net-next,v0,05/15] net/mlx5: CT: Allow static allocation of mod headers",2021-11-17T04:33:47,kernel-series-581395,kernel-newseries-310555,kernel-individual-23076,kernel-people-194567,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20211117043357.345072-6-saeed@kernel.org/,accepted,1cfd3490f2780edb3f1b2f3f64c5c80c67c64075
514,175,kernel-change1-1105921,kernel-patch-12784825,"[net-next,1/2] net/tls: remove unnecessary jump instructions in do_tls_setsockopt_conf()",2022-03-18T03:16:47,kernel-series-624469,kernel-newseries-312148,kernel-individual-23609,kernel-people-200849,1,,https://patchwork.kernel.org/project/netdevbpf/patch/8a10937af81c14a942a99f1e683e2f42cf6ceee3.1647572976.git.william.xuanziyang@huawei.com/,superseded,
515,,kernel-change1-1105921,kernel-patch-12786054,"[net-next,v2,1/2] net/tls: remove unnecessary jump instructions in do_tls_setsockopt_conf()",2022-03-19T03:14:33,kernel-series-624808,kernel-newseries-312164,kernel-individual-23609,kernel-people-200849,1,,https://patchwork.kernel.org/project/netdevbpf/patch/8a10937af81c14a942a99f1e683e2f42cf6ceee3.1647658604.git.william.xuanziyang@huawei.com/,accepted,1ddcbfbf9dc9b59258dc5a4429f607a6828863d0
516,176,kernel-change1-1085510,kernel-patch-12871938,[bpf-next] selftests/bpf: add lwt ip encap tests to test_progs,2022-06-07T13:31:35,kernel-series-648025,,kernel-individual-23216,kernel-people-196003,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220607133135.271788-1-eyal.birger@gmail.com/,changes-requested,
517,,kernel-change1-1085510,kernel-patch-12950609,"[bpf-next,v2] selftests/bpf: add lwt ip encap tests to test_progs",2022-08-22T13:08:20,kernel-series-669763,,kernel-individual-23216,kernel-people-196003,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220822130820.1252010-1-eyal.birger@gmail.com/,superseded,
518,,kernel-change1-1085510,kernel-patch-12953289,"[bpf-next,v3] selftests/bpf: add lwt ip encap tests to test_progs",2022-08-24T11:06:32,kernel-series-670608,,kernel-individual-23216,kernel-people-196003,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220824110632.1592592-1-eyal.birger@gmail.com/,accepted,a8df1b0636af686ebcab0df3ececa895fc96ee05
519,177,kernel-change1-1103896,kernel-patch-12009783,"[net,3/9] MAINTAINERS: vrf: move Shrijeet to CREDITS",2021-01-11T05:27:53,kernel-series-412117,kernel-newseries-306778,kernel-individual-21892,kernel-people-190027,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210111052759.2144758-4-kuba@kernel.org/,superseded,
520,,kernel-change1-1103896,kernel-patch-12018165,"[net,v2,3/7] MAINTAINERS: vrf: move Shrijeet to CREDITS",2021-01-14T01:49:08,kernel-series-414221,kernel-newseries-306856,kernel-individual-21892,kernel-people-190027,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210114014912.2519931-4-kuba@kernel.org/,accepted,5e62d124f75aae0e96fd8a588ad31659a2468710
521,178,kernel-change1-1105038,kernel-patch-12301403,[ipsec-next] xfrm: remove description from xfrm_type struct,2021-06-05T10:54:43,kernel-series-494649,,kernel-individual-22765,kernel-people-7066,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210605105443.17667-1-fw@strlen.de/,awaiting-upstream,
522,,kernel-change1-1105038,kernel-patch-12347259,[04/17] xfrm: remove description from xfrm_type struct,2021-06-28T05:45:09,kernel-series-507789,kernel-newseries-308892,kernel-individual-22690,kernel-people-2711,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20210628054522.1718786-5-steffen.klassert@secunet.com/,accepted,152bca090243f2aebbf4c0a2aa723ab610e6f3c4
523,179,kernel-change1-1081169,kernel-patch-12342339,[2/4] net: phy: adin1100: Add ethtool get_stats support,2021-06-24T14:53:51,kernel-series-506543,kernel-newseries-308867,kernel-individual-22741,kernel-people-189171,1,previous evaluation result,https://patchwork.kernel.org/project/netdevbpf/patch/20210624145353.6910-3-alexandru.tachici@analog.com/,changes-requested,
524,,kernel-change1-1081169,kernel-patch-12371089,"[v2,4/7] net: phy: adin1100: Add ethtool get_stats support",2021-07-12T13:06:28,kernel-series-514041,kernel-newseries-309009,kernel-individual-22741,kernel-people-189171,1,previous evaluation result,https://patchwork.kernel.org/project/netdevbpf/patch/20210712130631.38153-5-alexandru.tachici@analog.com/,deferred,
525,180,kernel-change1-1105484,kernel-patch-11837487,"[v2,2/7] staging: qlge: Initialize devlink health dump framework",2020-10-14T10:43:01,kernel-series-364505,kernel-newseries-305744,kernel-individual-22746,kernel-people-189261,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201014104306.63756-3-coiby.xu@gmail.com/,not-applicable,
526,,kernel-change1-1105484,kernel-patch-11841603,"[v3,2/8] staging: qlge: Initialize devlink health dump framework",2020-10-16T11:54:01,kernel-series-365687,kernel-newseries-305762,kernel-individual-22746,kernel-people-189261,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201016115407.170821-3-coiby.xu@gmail.com/,not-applicable,
527,,kernel-change1-1105484,kernel-patch-12041391,"[v4,2/8] staging: qlge: Initialize devlink health dump framework",2021-01-23T10:46:07,kernel-series-420463,kernel-newseries-307005,kernel-individual-22746,kernel-people-189261,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210123104613.38359-3-coiby.xu@gmail.com/,not-applicable,
528,181,kernel-change1-1089379,kernel-patch-12022245,"[net-next,2/2] net: dsa: mv88e6xxx: Only allow LAG offload on supported hardware",2021-01-15T10:58:34,kernel-series-415347,kernel-newseries-306883,kernel-individual-22849,kernel-people-68421,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210115105834.559-3-tobias@waldekranz.com/,superseded,
529,,kernel-change1-1089379,kernel-patch-12022593,"[v2,net-next,2/2] net: dsa: mv88e6xxx: Only allow LAG offload on supported hardware",2021-01-15T12:52:59,kernel-series-415417,kernel-newseries-306886,kernel-individual-22849,kernel-people-68421,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210115125259.22542-3-tobias@waldekranz.com/,accepted,
530,182,kernel-change1-1100211,kernel-patch-12847157,"[net-next,3/4] net: skb: change the definition SKB_DR_SET()",2022-05-12T06:26:28,kernel-series-640858,kernel-newseries-312830,kernel-individual-23130,kernel-people-195387,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220512062629.10286-4-imagedong@tencent.com/,superseded,
531,,kernel-change1-1100211,kernel-patch-12847646,"[net-next,v2,3/4] net: skb: change the definition SKB_DR_SET()",2022-05-12T12:33:12,kernel-series-641003,kernel-newseries-312838,kernel-individual-23130,kernel-people-195387,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220512123313.218063-4-imagedong@tencent.com/,superseded,
532,,kernel-change1-1100211,kernel-patch-12848312,"[net-next,v3,3/4] net: skb: change the definition SKB_DR_SET()",2022-05-13T03:03:38,kernel-series-641215,kernel-newseries-312854,kernel-individual-23130,kernel-people-195387,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220513030339.336580-4-imagedong@tencent.com/,accepted,7ebd3f3ee51a9e02994cd0a1be44fbd325d1e0dc
533,183,kernel-change1-1108635,kernel-patch-12890752,"[RFC,01/30] NFSD: Report filecache LRU size",2022-06-22T14:12:52,kernel-series-652796,kernel-newseries-313263,kernel-individual-22043,kernel-people-345,,,https://patchwork.kernel.org/project/netdevbpf/patch/165590717261.75778.17678554642003559686.stgit@manet.1015granger.net/,superseded,
534,,kernel-change1-1108635,kernel-patch-12898633,"[v2,02/31] NFSD: Report filecache LRU size",2022-06-28T18:05:58,kernel-series-654727,kernel-newseries-313340,kernel-individual-22043,kernel-people-345,,,https://patchwork.kernel.org/project/netdevbpf/patch/165643955879.84360.13113783746339971558.stgit@manet.1015granger.net/,superseded,
535,,kernel-change1-1108635,kernel-patch-12911672,"[v3,02/32] NFSD: Report filecache LRU size",2022-07-08T18:23:52,kernel-series-657995,kernel-newseries-313485,kernel-individual-22043,kernel-people-345,,,https://patchwork.kernel.org/project/netdevbpf/patch/165730463235.28142.14209014620135692603.stgit@klimt.1015granger.net/,not-applicable,
536,184,kernel-change1-1096901,kernel-patch-12667861,"[bpf-next,v2,6/9] bpf: Track provenance for pointers formed from referenced PTR_TO_BTF_ID",2021-12-09T17:09:26,kernel-series-593169,kernel-newseries-310894,kernel-individual-23366,kernel-people-197377,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211209170929.3485242-7-memxor@gmail.com/,superseded,
537,,kernel-change1-1096901,kernel-patch-12669513,"[bpf-next,v3,6/9] bpf: Track provenance for pointers formed from referenced PTR_TO_BTF_ID",2021-12-10T13:02:27,kernel-series-593671,kernel-newseries-310906,kernel-individual-23366,kernel-people-197377,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211210130230.4128676-7-memxor@gmail.com/,superseded,
538,,kernel-change1-1096901,kernel-patch-12683433,"[bpf-next,v4,06/10] bpf: Track provenance for pointers formed from referenced PTR_TO_BTF_ID",2021-12-17T01:50:27,kernel-series-597037,kernel-newseries-311001,kernel-individual-23366,kernel-people-197377,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211217015031.1278167-7-memxor@gmail.com/,superseded,
539,185,kernel-change1-1081221,kernel-patch-12606269,"[net-next,10/13] af_unix: Add helpers to calculate hashes.",2021-11-06T09:17:09,kernel-series-576345,kernel-newseries-310446,kernel-individual-22829,kernel-people-190863,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211106091712.15206-11-kuniyu@amazon.co.jp/,superseded,
540,,kernel-change1-1081221,kernel-patch-12617769,"[v2,net-next,10/13] af_unix: Add helpers to calculate hashes.",2021-11-14T01:24:25,kernel-series-579645,kernel-newseries-310512,kernel-individual-22829,kernel-people-190863,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211114012428.81743-11-kuniyu@amazon.co.jp/,superseded,
541,,kernel-change1-1081221,kernel-patch-12632615,"[RESEND,v2,net-next,10/13] af_unix: Add helpers to calculate hashes.",2021-11-22T17:41:11,kernel-series-584087,kernel-newseries-310630,kernel-individual-22829,kernel-people-190863,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211122174114.84594-11-kuniyu@amazon.co.jp/,superseded,
542,,kernel-change1-1081221,kernel-patch-12635871,"[v3,net-next,10/13] af_unix: Add helpers to calculate hashes.",2021-11-24T02:14:28,kernel-series-584935,kernel-newseries-310666,kernel-individual-22829,kernel-people-190863,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211124021431.48956-11-kuniyu@amazon.co.jp/,accepted,f452be496a5c8f58b1a67cde79e89b9f1cfde31c
543,186,kernel-change1-1086520,kernel-patch-11935173,"[net-next,5/7] net: hns3: add more info to hns3_dbg_bd_info()",2020-11-27T08:47:20,kernel-series-391969,kernel-newseries-306347,kernel-individual-23174,kernel-people-178459,,,https://patchwork.kernel.org/project/netdevbpf/patch/1606466842-57749-6-git-send-email-tanhuazhong@huawei.com/,superseded,
544,,kernel-change1-1086520,kernel-patch-11937831,"[V2,net-next,5/7] net: hns3: add more info to hns3_dbg_bd_info()",2020-11-28T03:51:48,kernel-series-392559,kernel-newseries-306356,kernel-individual-23174,kernel-people-178459,,,https://patchwork.kernel.org/project/netdevbpf/patch/1606535510-44346-6-git-send-email-tanhuazhong@huawei.com/,accepted,b1533ada7480237be6ffac86092495450f3de3a4
545,187,kernel-change1-1086697,kernel-patch-12369137,"[-tip,v9,06/14] x86/kprobes: Add UNWIND_HINT_FUNC on kretprobe_trampoline()",2021-07-11T13:35:46,kernel-series-513611,kernel-newseries-308997,kernel-individual-22042,kernel-people-159981,1,,https://patchwork.kernel.org/project/netdevbpf/patch/162601054601.1318837.6067145827088507621.stgit@devnote2/,not-applicable,
546,,kernel-change1-1086697,kernel-patch-12408845,"[-tip,v10,08/16] x86/kprobes: Add UNWIND_HINT_FUNC on kretprobe_trampoline()",2021-07-29T14:07:11,kernel-series-523429,kernel-newseries-309202,kernel-individual-22042,kernel-people-159981,1,,https://patchwork.kernel.org/project/netdevbpf/patch/162756763152.301564.15938185070079124398.stgit@devnote2/,not-applicable,
547,,kernel-change1-1086697,kernel-patch-12493707,"[-tip,v11,19/27] x86/kprobes: Add UNWIND_HINT_FUNC on kretprobe_trampoline()",2021-09-14T14:41:32,kernel-series-546675,kernel-newseries-309726,kernel-individual-22042,kernel-people-159981,1,,https://patchwork.kernel.org/project/netdevbpf/patch/163163049242.489837.11970969750993364293.stgit@devnote2/,not-applicable,
548,188,kernel-change1-1077707,kernel-patch-12911746,"[for-next,1/3] net: copy from user before calling __copy_msghdr",2022-07-08T18:43:55,kernel-series-658003,kernel-newseries-313487,kernel-individual-24202,kernel-people-206057,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220708184358.1624275-2-dylany@fb.com/,superseded,
549,,kernel-change1-1077707,kernel-patch-12916251,"[v2,for-next,1/3] net: copy from user before calling __copy_msghdr",2022-07-13T08:23:19,kernel-series-659220,kernel-newseries-313547,kernel-individual-24202,kernel-people-206057,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220713082321.1445020-2-dylany@fb.com/,superseded,
550,,kernel-change1-1077707,kernel-patch-12917709,"[v3,for-next,1/3] net: copy from user before calling __copy_msghdr",2022-07-14T11:02:56,kernel-series-659662,kernel-newseries-313570,kernel-individual-24202,kernel-people-206057,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220714110258.1336200-2-dylany@fb.com/,not-applicable,
551,189,kernel-change1-1084538,kernel-patch-11826307,"[v4,net-next,12/13] crypto: octeontx2: add support to process the crypto request",2020-10-09T15:34:20,kernel-series-362209,kernel-newseries-305684,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201009153421.30562-13-schalla@marvell.com/,superseded,
552,,kernel-change1-1084538,kernel-patch-11831731,"[v5,net-next,12/13] crypto: octeontx2: add support to process the crypto request",2020-10-12T07:39:30,kernel-series-363001,kernel-newseries-305712,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201012073931.28766-13-schalla@marvell.com/,superseded,
553,,kernel-change1-1084538,kernel-patch-11831813,"[v6,net-next,12/13] crypto: octeontx2: add support to process the crypto request",2020-10-12T08:11:51,kernel-series-363019,kernel-newseries-305714,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201012081152.1126-13-schalla@marvell.com/,superseded,
554,,kernel-change1-1084538,kernel-patch-11832297,"[v7,net-next,12/13] crypto: octeontx2: add support to process the crypto request",2020-10-12T10:57:18,kernel-series-363131,kernel-newseries-305720,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201012105719.12492-13-schalla@marvell.com/,not-applicable,
555,,kernel-change1-1084538,kernel-patch-11844175,"[v8,net-next,11/12] crypto: octeontx2: add support to process the crypto request",2020-10-19T11:41:56,kernel-series-366631,kernel-newseries-305777,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201019114157.4347-12-schalla@marvell.com/,not-applicable,
556,,kernel-change1-1084538,kernel-patch-11863301,"[v8,net-next,11/12] crypto: octeontx2: add support to process the crypto request",2020-10-28T14:50:14,kernel-series-372225,kernel-newseries-305864,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201028145015.19212-12-schalla@marvell.com/,not-applicable,
557,,kernel-change1-1084538,kernel-patch-11891423,"[v9,net-next,11/12] crypto: octeontx2: add support to process the crypto request",2020-11-09T12:09:23,kernel-series-380327,kernel-newseries-306056,kernel-individual-22830,kernel-people-190867,,,https://patchwork.kernel.org/project/netdevbpf/patch/20201109120924.358-12-schalla@marvell.com/,not-applicable,
558,190,kernel-change1-1097111,kernel-patch-12908145,bpf/scripts: Generate GCC compatible helpers,2022-07-06T14:06:23,kernel-series-657071,,kernel-individual-22472,kernel-people-184283,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220706140623.2917858-1-james.hilliard1@gmail.com/,superseded,
559,,kernel-change1-1097111,kernel-patch-12908411,[v2] bpf/scripts: Generate GCC compatible helpers,2022-07-06T17:28:13,kernel-series-657140,,kernel-individual-22472,kernel-people-184283,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220706172814.169274-1-james.hilliard1@gmail.com/,superseded,
560,,kernel-change1-1097111,kernel-patch-12915812,[v3] bpf/scripts: Generate GCC compatible helpers,2022-07-12T23:25:56,kernel-series-659088,,kernel-individual-22472,kernel-people-184283,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220712232556.248863-1-james.hilliard1@gmail.com/,changes-requested,
561,191,kernel-change1-1084169,kernel-patch-12228627,"[iproute2-next,2/2] rdma: Add copy-on-fork to get sys command",2021-04-28T11:42:31,kernel-series-474479,kernel-newseries-308233,kernel-individual-22421,kernel-people-183723,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210428114231.96944-3-galpress@amazon.com/,superseded,
562,,kernel-change1-1084169,kernel-patch-12230515,"[iproute2-next,v2,2/2] rdma: Add copy-on-fork to get sys command",2021-04-29T06:48:03,kernel-series-474913,kernel-newseries-308240,kernel-individual-22421,kernel-people-183723,,,https://patchwork.kernel.org/project/netdevbpf/patch/20210429064803.58458-3-galpress@amazon.com/,accepted,
563,192,kernel-change1-1090137,kernel-patch-11852157,"[v3,08/10] ASoC: SOF: compress: move and export sof_probe_compr_ops",2020-10-23T00:33:36,kernel-series-369105,kernel-newseries-305817,kernel-individual-23037,kernel-people-184987,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20201023003338.1285642-9-david.m.ertman@intel.com/,not-applicable,
564,,kernel-change1-1090137,kernel-patch-11904115,"[v4,08/10] ASoC: SOF: compress: move and export sof_probe_compr_ops",2020-11-13T16:18:57,kernel-series-383791,kernel-newseries-306140,kernel-individual-23037,kernel-people-184987,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20201113161859.1775473-9-david.m.ertman@intel.com/,not-applicable,
565,193,kernel-change1-1086804,kernel-patch-12537083,"[net-next,1/2] net: mdio: add mdiobus_modify_changed()",2021-10-05T15:33:57,kernel-series-557827,kernel-newseries-309970,kernel-individual-22068,kernel-people-165511,1,,https://patchwork.kernel.org/project/netdevbpf/patch/E1mXmS5-0015rD-Jd@rmk-PC.armlinux.org.uk/,superseded,
566,,kernel-change1-1086804,kernel-patch-12539339,"[v2,net-next,1/2] net: mdio: add mdiobus_modify_changed()",2021-10-06T12:19:20,kernel-series-558517,kernel-newseries-309991,kernel-individual-22068,kernel-people-165511,1,,https://patchwork.kernel.org/project/netdevbpf/patch/E1mY5tI-001SlN-9S@rmk-PC.armlinux.org.uk/,accepted,79365f36d1de87286bb4fc0abcb2a01678ef4bef
567,194,kernel-change1-1082266,kernel-patch-12544987,[iproute2-next] devlink: add dry run attribute support to devlink flash,2021-10-08T10:43:22,kernel-series-559909,,kernel-individual-22306,kernel-people-50371,,,https://patchwork.kernel.org/project/netdevbpf/patch/20211008104322.1328193-1-jacob.e.keller@intel.com/,awaiting-upstream,
568,,kernel-change1-1082266,kernel-patch-12924387,"[iproute2-next,3/3] devlink: add dry run attribute support to devlink flash",2022-07-20T18:34:49,kernel-series-661563,kernel-newseries-313659,kernel-individual-22306,kernel-people-50371,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220720183449.2070222-4-jacob.e.keller@intel.com/,superseded,
569,,kernel-change1-1082266,kernel-patch-12925782,"[iproute2-next,v2,3/3] devlink: add dry run attribute support to devlink flash",2022-07-21T21:14:51,kernel-series-662002,kernel-newseries-313677,kernel-individual-22306,kernel-people-50371,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220721211451.2475600-7-jacob.e.keller@intel.com/,superseded,
570,,kernel-change1-1082266,kernel-patch-12928417,"[iproute2-next,v3,3/3] devlink: add dry run attribute support to devlink flash",2022-07-25T20:56:50,kernel-series-662857,kernel-newseries-313727,kernel-individual-22306,kernel-people-50371,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220725205650.4018731-4-jacob.e.keller@intel.com/,awaiting-upstream,
571,195,kernel-change1-1082369,kernel-patch-12938054,"[RFC,v3,net-next,03/10] dt-bindings: net: dsa: b53: add missing CPU port phy-mode to example",2022-08-06T14:10:52,kernel-series-665834,kernel-newseries-313856,kernel-individual-22556,kernel-people-185513,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220806141059.2498226-4-vladimir.oltean@nxp.com/,superseded,
572,,kernel-change1-1082369,kernel-patch-12946946,"[v4,net-next,03/10] dt-bindings: net: dsa: b53: add missing CPU port phy-mode to example",2022-08-18T11:54:53,kernel-series-668717,kernel-newseries-313999,kernel-individual-22556,kernel-people-185513,1,,https://patchwork.kernel.org/project/netdevbpf/patch/20220818115500.2592578-4-vladimir.oltean@nxp.com/,accepted,526512f675c8c8d084071c1427f83f8faca96072
573,196,kernel-change1-1097964,kernel-patch-12758435,"[bpf-next,v3,2/2] selftests/bpf: Update btf_dump case for conflicting names",2022-02-24T12:09:43,kernel-series-617535,kernel-newseries-311859,kernel-individual-23476,kernel-people-198617,,,https://patchwork.kernel.org/project/netdevbpf/patch/20220224120943.1169985-3-xukuohai@huawei.com/,superseded,
